trust_name,ticker,aic_sector,date,price_gbx_or_gbp
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2015-03-31,104.130
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2015-04-30,106.592
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2015-05-31,104.623
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2015-06-30,102.161
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2015-07-31,98.497
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2015-08-31,100.221
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2015-09-30,98.744
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2015-11-01,98.005
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2015-12-01,100.763
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-01-01,97.709
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-02-01,97.740
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-03-01,100.499
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-03-31,101.090
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-04-30,96.474
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-05-31,95.834
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-06-30,103.865
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-07-31,103.190
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-08-31,104.274
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-09-30,105.851
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-11-01,105.177
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2016-12-01,108.036
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-01-01,109.021
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-02-01,105.685
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-03-01,105.981
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-03-31,106.967
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-04-30,110.630
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-05-31,108.560
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-06-30,108.165
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-07-31,107.096
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-08-31,107.294
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-09-30,107.392
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-11-01,102.082
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2017-12-01,107.112
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-01-01,104.943
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-02-01,105.156
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-03-01,104.761
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-03-31,104.367
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-04-30,103.988
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-05-31,108.526
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-06-30,108.132
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-07-31,108.937
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-08-31,110.911
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-09-30,112.489
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-11-01,111.716
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2018-12-01,111.716
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-01-01,116.453
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-02-01,116.271
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-03-01,116.609
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-03-31,123.142
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-04-30,124.545
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-05-31,126.921
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-06-30,125.733
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-07-31,128.719
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-08-31,124.957
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-09-30,129.512
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-11-01,129.925
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2019-12-01,137.055
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-01-01,130.519
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-02-01,132.713
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-03-01,126.969
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-03-31,122.017
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-04-30,120.844
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-05-31,125.202
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-06-30,131.740
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-07-31,135.521
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-08-31,135.322
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-09-30,133.935
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-11-01,125.234
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2020-12-01,126.621
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-01-01,125.828
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-02-01,127.826
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-03-01,121.318
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-03-31,125.302
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-04-30,127.909
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-05-31,127.510
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-06-30,131.096
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-07-31,125.334
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-08-31,122.943
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-09-30,131.910
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-11-01,131.130
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2021-12-01,133.920
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-01-01,132.923
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-02-01,131.346
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-03-01,134.735
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-03-31,134.535
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-04-30,132.958
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-05-31,134.951
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-06-30,137.542
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-07-31,144.536
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-08-31,126.594
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-09-30,129.783
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-11-01,128.205
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2022-12-01,129.601
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-01-01,129.800
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-02-01,124.034
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-03-01,124.433
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-03-31,126.826
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-04-30,119.664
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-05-31,114.479
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-06-30,113.681
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-07-31,108.512
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-08-31,106.318
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-09-30,100.334
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-11-01,109.129
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2023-12-01,113.518
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-01-01,108.531
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-02-01,101.965
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-03-01,100.568
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-03-31,99.770
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-04-30,99.988
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-05-31,95.198
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-06-30,103.979
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-07-31,103.000
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-08-31,103.998
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-09-30,96.513
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-11-01,89.245
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2024-12-01,85.651
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-01-01,78.563
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-02-01,75.387
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-03-01,75.487
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-03-31,79.880
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-04-30,80.798
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-05-31,87.889
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-06-30,84.893
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-07-31,77.121
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-08-31,77.321
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-09-30,77.421
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-11-01,74.143
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2025-12-01,68.847
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2026-01-01,68.347
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2026-02-01,66.966
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2026-03-01,63.868
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2026-03-31,69.115
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2026-04-30,73.682
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2026-05-31,72.982
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2026-06-30,76.082
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2026-07-31,76.900
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2026-08-31,77.700
The Renewables Infrastructure Group,TRIG,Renewable Energy Infrastructure,2026-09-17,78.300
RIT Capital Partners,RCP,Flexible Investment,2011-09-30,1316.303
RIT Capital Partners,RCP,Flexible Investment,2011-11-01,1236.527
RIT Capital Partners,RCP,Flexible Investment,2011-12-01,1220.572
RIT Capital Partners,RCP,Flexible Investment,2012-01-01,1206.611
RIT Capital Partners,RCP,Flexible Investment,2012-02-01,1219.575
RIT Capital Partners,RCP,Flexible Investment,2012-03-01,1216.583
RIT Capital Partners,RCP,Flexible Investment,2012-03-31,1143.788
RIT Capital Partners,RCP,Flexible Investment,2012-04-30,1119.855
RIT Capital Partners,RCP,Flexible Investment,2012-05-31,1239.825
RIT Capital Partners,RCP,Flexible Investment,2012-06-30,1191.948
RIT Capital Partners,RCP,Flexible Investment,2012-07-31,1162.024
RIT Capital Partners,RCP,Flexible Investment,2012-08-31,1132.101
RIT Capital Partners,RCP,Flexible Investment,2012-09-30,1105.169
RIT Capital Partners,RCP,Flexible Investment,2012-11-01,1161.026
RIT Capital Partners,RCP,Flexible Investment,2012-12-01,1128.111
RIT Capital Partners,RCP,Flexible Investment,2013-01-01,1183.968
RIT Capital Partners,RCP,Flexible Investment,2013-02-01,1172.996
RIT Capital Partners,RCP,Flexible Investment,2013-03-01,1340.567
RIT Capital Partners,RCP,Flexible Investment,2013-03-31,1239.967
RIT Capital Partners,RCP,Flexible Investment,2013-04-30,1228.994
RIT Capital Partners,RCP,Flexible Investment,2013-05-31,1324.760
RIT Capital Partners,RCP,Flexible Investment,2013-06-30,1243.957
RIT Capital Partners,RCP,Flexible Investment,2013-07-31,1330.745
RIT Capital Partners,RCP,Flexible Investment,2013-08-31,1231.986
RIT Capital Partners,RCP,Flexible Investment,2013-09-30,1264.051
RIT Capital Partners,RCP,Flexible Investment,2013-11-01,1356.834
RIT Capital Partners,RCP,Flexible Investment,2013-12-01,1257.067
RIT Capital Partners,RCP,Flexible Investment,2014-01-01,1247.091
RIT Capital Partners,RCP,Flexible Investment,2014-02-01,1282.009
RIT Capital Partners,RCP,Flexible Investment,2014-03-01,1334.886
RIT Capital Partners,RCP,Flexible Investment,2014-03-31,1303.102
RIT Capital Partners,RCP,Flexible Investment,2014-04-30,1380.928
RIT Capital Partners,RCP,Flexible Investment,2014-05-31,1313.079
RIT Capital Partners,RCP,Flexible Investment,2014-06-30,1315.075
RIT Capital Partners,RCP,Flexible Investment,2014-07-31,1409.166
RIT Capital Partners,RCP,Flexible Investment,2014-08-31,1382.924
RIT Capital Partners,RCP,Flexible Investment,2014-09-30,1399.037
RIT Capital Partners,RCP,Flexible Investment,2014-11-01,1455.917
RIT Capital Partners,RCP,Flexible Investment,2014-12-01,1394.048
RIT Capital Partners,RCP,Flexible Investment,2015-01-01,1513.096
RIT Capital Partners,RCP,Flexible Investment,2015-02-01,1524.072
RIT Capital Partners,RCP,Flexible Investment,2015-03-01,1563.688
RIT Capital Partners,RCP,Flexible Investment,2015-03-31,1575.813
RIT Capital Partners,RCP,Flexible Investment,2015-04-30,1602.759
RIT Capital Partners,RCP,Flexible Investment,2015-05-31,1543.878
RIT Capital Partners,RCP,Flexible Investment,2015-06-30,1568.828
RIT Capital Partners,RCP,Flexible Investment,2015-07-31,1543.878
RIT Capital Partners,RCP,Flexible Investment,2015-08-31,1495.975
RIT Capital Partners,RCP,Flexible Investment,2015-09-30,1535.050
RIT Capital Partners,RCP,Flexible Investment,2015-11-01,1589.944
RIT Capital Partners,RCP,Flexible Investment,2015-12-01,1677.776
RIT Capital Partners,RCP,Flexible Investment,2016-01-01,1531.057
RIT Capital Partners,RCP,Flexible Investment,2016-02-01,1550.021
RIT Capital Partners,RCP,Flexible Investment,2016-03-01,1646.835
RIT Capital Partners,RCP,Flexible Investment,2016-03-31,1540.183
RIT Capital Partners,RCP,Flexible Investment,2016-04-30,1577.116
RIT Capital Partners,RCP,Flexible Investment,2016-05-31,1641.997
RIT Capital Partners,RCP,Flexible Investment,2016-06-30,1647.986
RIT Capital Partners,RCP,Flexible Investment,2016-07-31,1719.855
RIT Capital Partners,RCP,Flexible Investment,2016-08-31,1741.815
RIT Capital Partners,RCP,Flexible Investment,2016-09-30,1749.953
RIT Capital Partners,RCP,Flexible Investment,2016-11-01,1801.863
RIT Capital Partners,RCP,Flexible Investment,2016-12-01,1726.994
RIT Capital Partners,RCP,Flexible Investment,2017-01-01,1852.774
RIT Capital Partners,RCP,Flexible Investment,2017-02-01,1887.714
RIT Capital Partners,RCP,Flexible Investment,2017-03-01,1867.748
RIT Capital Partners,RCP,Flexible Investment,2017-03-31,1752.099
RIT Capital Partners,RCP,Flexible Investment,2017-04-30,1863.914
RIT Capital Partners,RCP,Flexible Investment,2017-05-31,1897.857
RIT Capital Partners,RCP,Flexible Investment,2017-06-30,1931.801
RIT Capital Partners,RCP,Flexible Investment,2017-07-31,1943.781
RIT Capital Partners,RCP,Flexible Investment,2017-08-31,1806.010
RIT Capital Partners,RCP,Flexible Investment,2017-09-30,1942.941
RIT Capital Partners,RCP,Flexible Investment,2017-11-01,1948.931
RIT Capital Partners,RCP,Flexible Investment,2017-12-01,1836.109
RIT Capital Partners,RCP,Flexible Investment,2018-01-01,1903.004
RIT Capital Partners,RCP,Flexible Investment,2018-02-01,1926.966
RIT Capital Partners,RCP,Flexible Investment,2018-03-01,1837.107
RIT Capital Partners,RCP,Flexible Investment,2018-03-31,1987.045
RIT Capital Partners,RCP,Flexible Investment,2018-04-30,2021.994
RIT Capital Partners,RCP,Flexible Investment,2018-05-31,1879.206
RIT Capital Partners,RCP,Flexible Investment,2018-06-30,2101.875
RIT Capital Partners,RCP,Flexible Investment,2018-07-31,2076.912
RIT Capital Partners,RCP,Flexible Investment,2018-08-31,1916.151
RIT Capital Partners,RCP,Flexible Investment,2018-09-30,2017.162
RIT Capital Partners,RCP,Flexible Investment,2018-11-01,2007.176
RIT Capital Partners,RCP,Flexible Investment,2018-12-01,1907.317
RIT Capital Partners,RCP,Flexible Investment,2019-01-01,1959.244
RIT Capital Partners,RCP,Flexible Investment,2019-02-01,2017.162
RIT Capital Partners,RCP,Flexible Investment,2019-03-01,1902.324
RIT Capital Partners,RCP,Flexible Investment,2019-03-31,2082.239
RIT Capital Partners,RCP,Flexible Investment,2019-04-30,2002.344
RIT Capital Partners,RCP,Flexible Investment,2019-05-31,1955.407
RIT Capital Partners,RCP,Flexible Investment,2019-06-30,2137.166
RIT Capital Partners,RCP,Flexible Investment,2019-07-31,1961.399
RIT Capital Partners,RCP,Flexible Investment,2019-08-31,2137.166
RIT Capital Partners,RCP,Flexible Investment,2019-09-30,2122.356
RIT Capital Partners,RCP,Flexible Investment,2019-11-01,1960.558
RIT Capital Partners,RCP,Flexible Investment,2019-12-01,2112.368
RIT Capital Partners,RCP,Flexible Investment,2020-01-01,2047.450
RIT Capital Partners,RCP,Flexible Investment,2020-02-01,1927.599
RIT Capital Partners,RCP,Flexible Investment,2020-03-01,1803.753
RIT Capital Partners,RCP,Flexible Investment,2020-03-31,1839.893
RIT Capital Partners,RCP,Flexible Investment,2020-04-30,1895.829
RIT Capital Partners,RCP,Flexible Investment,2020-05-31,1783.957
RIT Capital Partners,RCP,Flexible Investment,2020-06-30,1722.028
RIT Capital Partners,RCP,Flexible Investment,2020-07-31,1815.921
RIT Capital Partners,RCP,Flexible Investment,2020-08-31,1855.875
RIT Capital Partners,RCP,Flexible Investment,2020-09-30,2007.890
RIT Capital Partners,RCP,Flexible Investment,2020-11-01,1951.949
RIT Capital Partners,RCP,Flexible Investment,2020-12-01,2062.833
RIT Capital Partners,RCP,Flexible Investment,2021-01-01,2293.590
RIT Capital Partners,RCP,Flexible Investment,2021-02-01,2313.569
RIT Capital Partners,RCP,Flexible Investment,2021-03-01,2397.480
RIT Capital Partners,RCP,Flexible Investment,2021-03-31,2462.593
RIT Capital Partners,RCP,Flexible Investment,2021-04-30,2512.544
RIT Capital Partners,RCP,Flexible Investment,2021-05-31,2427.627
RIT Capital Partners,RCP,Flexible Investment,2021-06-30,2656.404
RIT Capital Partners,RCP,Flexible Investment,2021-07-31,2672.388
RIT Capital Partners,RCP,Flexible Investment,2021-08-31,2552.680
RIT Capital Partners,RCP,Flexible Investment,2021-09-30,2712.535
RIT Capital Partners,RCP,Flexible Investment,2021-11-01,2667.576
RIT Capital Partners,RCP,Flexible Investment,2021-12-01,2747.503
RIT Capital Partners,RCP,Flexible Investment,2022-01-01,2547.685
RIT Capital Partners,RCP,Flexible Investment,2022-02-01,2472.753
RIT Capital Partners,RCP,Flexible Investment,2022-03-01,2547.871
RIT Capital Partners,RCP,Flexible Investment,2022-03-31,2640.794
RIT Capital Partners,RCP,Flexible Investment,2022-04-30,2432.967
RIT Capital Partners,RCP,Flexible Investment,2022-05-31,2397.996
RIT Capital Partners,RCP,Flexible Investment,2022-06-30,2551.867
RIT Capital Partners,RCP,Flexible Investment,2022-07-31,2283.093
RIT Capital Partners,RCP,Flexible Investment,2022-08-31,2078.263
RIT Capital Partners,RCP,Flexible Investment,2022-09-30,2233.326
RIT Capital Partners,RCP,Flexible Investment,2022-11-01,2198.352
RIT Capital Partners,RCP,Flexible Investment,2022-12-01,2386.212
RIT Capital Partners,RCP,Flexible Investment,2023-01-01,1956.534
RIT Capital Partners,RCP,Flexible Investment,2023-02-01,1962.529
RIT Capital Partners,RCP,Flexible Investment,2023-03-01,1918.562
RIT Capital Partners,RCP,Flexible Investment,2023-03-31,2365.468
RIT Capital Partners,RCP,Flexible Investment,2023-04-30,1844.805
RIT Capital Partners,RCP,Flexible Investment,2023-05-31,1866.791
RIT Capital Partners,RCP,Flexible Investment,2023-06-30,1938.745
RIT Capital Partners,RCP,Flexible Investment,2023-07-31,1912.761
RIT Capital Partners,RCP,Flexible Investment,2023-08-31,2407.441
RIT Capital Partners,RCP,Flexible Investment,2023-09-30,1769.035
RIT Capital Partners,RCP,Flexible Investment,2023-11-01,1767.037
RIT Capital Partners,RCP,Flexible Investment,2023-12-01,2424.678
RIT Capital Partners,RCP,Flexible Investment,2024-01-01,1894.967
RIT Capital Partners,RCP,Flexible Investment,2024-02-01,1763.039
RIT Capital Partners,RCP,Flexible Investment,2024-03-01,2534.618
RIT Capital Partners,RCP,Flexible Investment,2024-03-31,1965.152
RIT Capital Partners,RCP,Flexible Investment,2024-04-30,1827.211
RIT Capital Partners,RCP,Flexible Investment,2024-05-31,2506.918
RIT Capital Partners,RCP,Flexible Investment,2024-06-30,1913.174
RIT Capital Partners,RCP,Flexible Investment,2024-07-31,2578.887
RIT Capital Partners,RCP,Flexible Investment,2024-08-31,1835.208
RIT Capital Partners,RCP,Flexible Investment,2024-09-30,1851.399
RIT Capital Partners,RCP,Flexible Investment,2024-11-01,2634.145
RIT Capital Partners,RCP,Flexible Investment,2024-12-01,1985.356
RIT Capital Partners,RCP,Flexible Investment,2025-01-01,1971.360
RIT Capital Partners,RCP,Flexible Investment,2025-02-01,1933.373
RIT Capital Partners,RCP,Flexible Investment,2025-03-01,1895.385
RIT Capital Partners,RCP,Flexible Investment,2025-03-31,1881.601
RIT Capital Partners,RCP,Flexible Investment,2025-04-30,2616.445
RIT Capital Partners,RCP,Flexible Investment,2025-05-31,1943.588
RIT Capital Partners,RCP,Flexible Investment,2025-06-30,1949.586
RIT Capital Partners,RCP,Flexible Investment,2025-07-31,1959.584
RIT Capital Partners,RCP,Flexible Investment,2025-08-31,2039.567
RIT Capital Partners,RCP,Flexible Investment,2025-09-30,2164.770
RIT Capital Partners,RCP,Flexible Investment,2025-11-01,2214.764
RIT Capital Partners,RCP,Flexible Investment,2025-12-01,2269.759
RIT Capital Partners,RCP,Flexible Investment,2026-01-01,2194.766
RIT Capital Partners,RCP,Flexible Investment,2026-02-01,2204.765
RIT Capital Partners,RCP,Flexible Investment,2026-03-01,2099.777
RIT Capital Partners,RCP,Flexible Investment,2026-03-31,2195.000
RIT Capital Partners,RCP,Flexible Investment,2026-04-30,2290.000
RIT Capital Partners,RCP,Flexible Investment,2026-05-31,2290.000
RIT Capital Partners,RCP,Flexible Investment,2026-06-30,2565.000
RIT Capital Partners,RCP,Flexible Investment,2026-07-31,2565.000
RIT Capital Partners,RCP,Flexible Investment,2026-08-31,2520.000
RIT Capital Partners,RCP,Flexible Investment,2026-09-17,2525.000
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2019-11-01,1.160
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2019-12-01,1.370
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-01-01,1.375
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-02-01,1.200
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-03-01,1.275
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-03-31,1.230
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-04-30,1.220
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-05-31,1.440
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-06-30,1.485
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-07-31,1.475
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-08-31,1.535
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-09-30,1.460
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-11-01,1.650
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2020-12-01,1.880
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-01-01,2.020
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-02-01,2.080
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-03-01,2.240
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-03-31,2.110
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-04-30,2.190
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-05-31,2.050
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-06-30,178.000
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-07-31,1.950
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-08-31,1.925
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-09-30,1.900
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-11-01,1.675
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2021-12-01,1.780
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-01-01,1.380
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-02-01,1.500
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-03-01,1.335
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-03-31,1.300
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-04-30,1.150
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-05-31,0.966
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-06-30,1.360
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-07-31,1.217
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-08-31,1.140
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-09-30,1.135
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-11-01,1.018
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2022-12-01,1.540
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-01-01,1.285
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-02-01,1.275
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-03-01,1.065
